C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/02/07,00:20:08,0000000410396541,,0000000410396500
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2024/01/04 03:00:00",1,QLD1,20240103276,0,57.96289,0,57.96289,0,0,"2024/01/04 02:55:02",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,3.45,3.45,0,FIRM,57.96289,0.48,0.5,0.39,5,0.39,0.45,0.38,3.45,45385.1314000000000000000000,897.378090,829.359990,756.59,10553.1820,2389.0220,7447.015790,793.662460,9775.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:00:00",1,SA1,20240103276,0,45.49597,0,45.49597,0,0,"2024/01/04 02:55:02",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,3.45,3.45,0,FIRM,45.49597,0.48,0.5,0.39,5,0.39,0.45,0.38,3.45,2785.357381666666666666666666,897.378090,829.359990,756.59,10553.1820,1405.019280,6800.827610,793.662460,9775.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:00:00",1,TAS1,20240103276,0,79.04328,0,79.04328,0,0,"2024/01/04 02:55:02",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.48,0.5,0.39,5.16,0.38,0.38,0,7.61672,16254.0915883333333333333333,910.066980,883.089990,762.2221,10931.632280,929.8951,4641.880340,55.380420,16860.958680
D,DISPATCH,PRICE,4,"2024/01/04 03:00:00",1,VIC1,20240103276,0,46.50498,0,46.50498,0,0,"2024/01/04 02:55:02",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,3.45,3.45,0,FIRM,46.50498,0.48,0.5,0.39,5,0.39,0.45,0.38,3.45,2199.949689999999999999999999,897.378090,829.359990,756.59,10553.1820,1405.019280,6800.827610,793.662460,9775.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:05:00",1,NSW1,20240103277,0,59.99002,0,59.99002,0,0,"2024/01/04 03:00:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.04022,6.04022,0,0.5,0.5,0,4.77,4.77,0,0.39,0.39,0,3.61,3.61,0,FIRM,59.99002,0.39,0.39,0.39,6.04022,0.5,4.77,0.39,3.61,16542.7166700000000000000000,897.378090,829.359990,756.59,10548.242220,1405.489280,6805.217610,794.052460,9777.548160
D,DISPATCH,PRICE,4,"2024/01/04 03:05:00",1,QLD1,20240103277,0,65.2914,0,65.2914,0,0,"2024/01/04 03:00:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.04022,6.04022,0,0.5,0.5,0,4.77,4.77,0,0.39,0.39,0,3.61,3.61,0,FIRM,65.2914,0.39,0.39,0.39,6.04022,0.5,4.77,0.39,3.61,45385.1314000000000000000000,897.378090,829.359990,756.59,10548.242220,2389.4920,7451.405790,794.052460,9777.548160
D,DISPATCH,PRICE,4,"2024/01/04 03:05:00",1,SA1,20240103277,0,50.32564,0,50.32564,0,0,"2024/01/04 03:00:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.04022,6.04022,0,0.5,0.5,0,4.77,4.77,0,0.39,0.39,0,3.61,3.61,0,FIRM,50.32564,0.39,0.39,0.39,6.04022,0.5,4.77,0.39,3.61,2785.357381666666666666666666,897.378090,829.359990,756.59,10548.242220,1405.489280,6805.217610,794.052460,9777.548160
D,DISPATCH,PRICE,4,"2024/01/04 03:05:00",1,TAS1,20240103277,0,79.04328,0,79.04328,0,0,"2024/01/04 03:00:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.39,0.39,0.39,5.16,0.38,0.38,0,7.61672,16254.0915883333333333333333,910.066980,883.099990,762.2321,10932.146830,930.2451,4641.880340,55.380420,16864.1254
D,DISPATCH,PRICE,4,"2024/01/04 03:05:00",1,VIC1,20240103277,0,51.17676,0,51.17676,0,0,"2024/01/04 03:00:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.04022,6.04022,0,0.5,0.5,0,4.77,4.77,0,0.39,0.39,0,3.61,3.61,0,FIRM,51.17676,0.39,0.39,0.39,6.04022,0.5,4.77,0.39,3.61,2199.949689999999999999999999,897.378090,829.359990,756.59,10548.242220,1405.489280,6805.217610,794.052460,9777.548160
D,DISPATCH,PRICE,4,"2024/01/04 03:10:00",1,NSW1,20240103278,0,58,0,58,0,0,"2024/01/04 03:05:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.76,3.76,0,FIRM,58,0.39,0.39,0.39,5,0.39,0.45,0.01,3.76,16542.7166700000000000000000,897.268090,829.029990,756.49,10545.402220,1405.499280,6805.287610,793.992460,9780.478160
D,DISPATCH,PRICE,4,"2024/01/04 03:10:00",1,QLD1,20240103278,0,62.69049,0,62.69049,0,0,"2024/01/04 03:05:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.76,3.76,0,FIRM,62.69049,0.39,0.39,0.39,5,0.39,0.45,0.01,3.76,45385.1314000000000000000000,897.268090,829.029990,756.49,10545.402220,2389.5020,7451.475790,793.992460,9780.478160
D,DISPATCH,PRICE,4,"2024/01/04 03:10:00",1,SA1,20240103278,0,48.99313,0,48.99313,0,0,"2024/01/04 03:05:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.76,3.76,0,FIRM,48.99313,0.39,0.39,0.39,5,0.39,0.45,0.01,3.76,2785.357381666666666666666666,897.268090,829.029990,756.49,10545.402220,1405.499280,6805.287610,793.992460,9780.478160
D,DISPATCH,PRICE,4,"2024/01/04 03:10:00",1,TAS1,20240103278,0,77.01049,0,77.01049,0,0,"2024/01/04 03:05:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,10.64951,10.64951,0,FIRM,77.01049,0.39,0.39,0.39,5.16,0.38,0.38,0,10.64951,16254.0915883333333333333333,910.076980,883.109990,762.2421,10931.666830,930.2451,4641.880340,55.310420,16871.284580
D,DISPATCH,PRICE,4,"2024/01/04 03:10:00",1,VIC1,20240103278,0,49.48078,0,49.48078,0,0,"2024/01/04 03:05:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.01,0.01,0,3.76,3.76,0,FIRM,49.48078,0.39,0.39,0.39,5,0.39,0.45,0.01,3.76,2199.949689999999999999999999,897.268090,829.029990,756.49,10545.402220,1405.499280,6805.287610,793.992460,9780.478160
D,DISPATCH,PRICE,4,"2024/01/04 03:15:00",1,NSW1,20240103279,0,54.9502,0,54.9502,0,0,"2024/01/04 03:10:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.45,0.45,0,0.05,0.05,0,3.7,3.7,0,FIRM,54.9502,0.45,0.39,0.39,7.73,0.39,0.45,0.05,3.7,16542.7166700000000000000000,897.268090,829.029990,756.49,10542.132220,1405.549280,6805.357610,793.892460,9783.468160
D,DISPATCH,PRICE,4,"2024/01/04 03:15:00",1,QLD1,20240103279,0,58.99613,0,58.99613,0,0,"2024/01/04 03:10:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.45,0.45,0,0.05,0.05,0,3.7,3.7,0,FIRM,58.99613,0.45,0.39,0.39,7.73,0.39,0.45,0.05,3.7,45385.1314000000000000000000,897.268090,829.029990,756.49,10542.132220,2389.5520,7451.545790,793.892460,9783.468160
D,DISPATCH,PRICE,4,"2024/01/04 03:15:00",1,SA1,20240103279,0,46.57719,0,46.57719,0,0,"2024/01/04 03:10:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.45,0.45,0,0.05,0.05,0,3.7,3.7,0,FIRM,46.57719,0.45,0.39,0.39,7.73,0.39,0.45,0.05,3.7,2785.357381666666666666666666,897.268090,829.029990,756.49,10542.132220,1405.549280,6805.357610,793.892460,9783.468160
D,DISPATCH,PRICE,4,"2024/01/04 03:15:00",1,TAS1,20240103279,0,77.01049,0,77.01049,0,0,"2024/01/04 03:10:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,10.64951,10.64951,0,FIRM,77.01049,0.45,0.39,0.39,5.16,0.38,0.38,0,10.64951,16254.0915883333333333333333,910.146980,883.119990,762.2521,10932.186830,930.2451,4641.880340,55.160420,16878.443760
D,DISPATCH,PRICE,4,"2024/01/04 03:15:00",1,VIC1,20240103279,0,46.87841,0,46.87841,0,0,"2024/01/04 03:10:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.45,0.45,0,0.05,0.05,0,3.7,3.7,0,FIRM,46.87841,0.45,0.39,0.39,7.73,0.39,0.45,0.05,3.7,2199.949689999999999999999999,897.268090,829.029990,756.49,10542.132220,1405.549280,6805.357610,793.892460,9783.468160
D,DISPATCH,PRICE,4,"2024/01/04 03:20:00",1,NSW1,20240103280,0,54.9502,0,54.9502,0,0,"2024/01/04 03:15:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,54.9502,0.45,0.39,0.39,5,0.5,0.45,0.39,3.61,16542.7166700000000000000000,897.008090,828.669990,756.39,10535.452220,1406.039280,6805.657610,794.282460,9783.318160
D,DISPATCH,PRICE,4,"2024/01/04 03:20:00",1,QLD1,20240103280,0,59.38357,0,59.38357,0,0,"2024/01/04 03:15:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,59.38357,0.45,0.39,0.39,5,0.5,0.45,0.39,3.61,45385.1314000000000000000000,897.008090,828.669990,756.39,10535.452220,2390.0420,7451.845790,794.282460,9783.318160
D,DISPATCH,PRICE,4,"2024/01/04 03:20:00",1,SA1,20240103280,0,47.43892,0,47.43892,0,0,"2024/01/04 03:15:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.43892,0.45,0.39,0.39,5,0.5,0.45,0.39,3.61,2785.357381666666666666666666,897.008090,828.669990,756.39,10535.452220,1406.039280,6805.657610,794.282460,9783.318160
D,DISPATCH,PRICE,4,"2024/01/04 03:20:00",1,TAS1,20240103280,0,79.04328,0,79.04328,0,0,"2024/01/04 03:15:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.39,0.39,5.16,0.38,0.38,0,7.61672,16254.0915883333333333333333,910.216980,883.129990,762.2621,10932.706830,930.2451,4641.880340,55.160420,16882.610480
D,DISPATCH,PRICE,4,"2024/01/04 03:20:00",1,VIC1,20240103280,0,47.25696,0,47.25696,0,0,"2024/01/04 03:15:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.25696,0.45,0.39,0.39,5,0.5,0.45,0.39,3.61,2199.949689999999999999999999,897.008090,828.669990,756.39,10535.452220,1406.039280,6805.657610,794.282460,9783.318160
D,DISPATCH,PRICE,4,"2024/01/04 03:25:00",1,NSW1,20240103281,0,54.9502,0,54.9502,0,0,"2024/01/04 03:20:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,54.9502,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,16542.7166700000000000000000,897.008090,828.779990,756.39,10529.452220,1406.089280,6805.727610,794.662460,9786.208160
D,DISPATCH,PRICE,4,"2024/01/04 03:25:00",1,QLD1,20240103281,0,59.39308,0,59.39308,0,0,"2024/01/04 03:20:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,59.39308,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,45385.1314000000000000000000,897.008090,828.779990,756.39,10529.452220,2390.0920,7451.915790,794.662460,9786.208160
D,DISPATCH,PRICE,4,"2024/01/04 03:25:00",1,SA1,20240103281,0,47.65593,0,47.65593,0,0,"2024/01/04 03:20:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.65593,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,2785.357381666666666666666666,897.008090,828.779990,756.39,10529.452220,1406.089280,6805.727610,794.662460,9786.208160
D,DISPATCH,PRICE,4,"2024/01/04 03:25:00",1,TAS1,20240103281,0,79.04328,0,79.04328,0,0,"2024/01/04 03:20:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.5,0.39,5.16,0.38,0.38,0,7.61672,16254.0915883333333333333333,910.286980,883.249990,762.2721,10933.226830,930.2451,4641.880340,55.150420,16886.736870
D,DISPATCH,PRICE,4,"2024/01/04 03:25:00",1,VIC1,20240103281,0,47.23039,0,47.23039,0,0,"2024/01/04 03:20:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.23039,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,2199.949689999999999999999999,897.008090,828.779990,756.39,10529.452220,1406.089280,6805.727610,794.662460,9786.208160
D,DISPATCH,PRICE,4,"2024/01/04 03:30:00",1,NSW1,20240103282,0,54.9502,0,54.9502,0,0,"2024/01/04 03:25:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,54.9502,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,16527.0650933333333333333333,896.738090,828.529990,756.28,10526.722220,1406.469280,6805.797610,795.052460,9788.618160
D,DISPATCH,PRICE,4,"2024/01/04 03:30:00",1,QLD1,20240103282,0,59.76835,0,59.76835,0,0,"2024/01/04 03:25:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,59.76835,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,45155.2685700000000000000000,896.738090,828.529990,756.28,10526.722220,2390.4720,7451.985790,795.052460,9788.618160
D,DISPATCH,PRICE,4,"2024/01/04 03:30:00",1,SA1,20240103282,0,47.64602,0,47.64602,0,0,"2024/01/04 03:25:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.64602,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,2756.867341666666666666666666,896.738090,828.529990,756.28,10526.722220,1406.469280,6805.797610,795.052460,9788.618160
D,DISPATCH,PRICE,4,"2024/01/04 03:30:00",1,TAS1,20240103282,0,79.04328,0,79.04328,0,0,"2024/01/04 03:25:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.5,0.39,5.16,0.38,0.38,0,7.61672,16263.4641033333333333333333,910.356980,883.369990,762.2821,10933.746830,930.2451,4641.880340,55.150420,16890.903590
D,DISPATCH,PRICE,4,"2024/01/04 03:30:00",1,VIC1,20240103282,0,47.2198,0,47.2198,0,0,"2024/01/04 03:25:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.2198,0.45,0.5,0.39,5,0.39,0.45,0.39,3.61,2182.068988333333333333333333,896.738090,828.529990,756.28,10526.722220,1406.469280,6805.797610,795.052460,9788.618160
D,DISPATCH,PRICE,4,"2024/01/04 03:35:00",1,NSW1,20240103283,0,54.9502,0,54.9502,0,0,"2024/01/04 03:30:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,54.9502,0.45,0.39,0.39,5,0.39,0.45,0.39,3.61,16527.0650933333333333333333,896.798090,828.529990,756.28,10526.722220,1406.829280,6805.867610,795.442460,9790.728160
D,DISPATCH,PRICE,4,"2024/01/04 03:35:00",1,QLD1,20240103283,0,59.40331,0,59.40331,0,0,"2024/01/04 03:30:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,59.40331,0.45,0.39,0.39,5,0.39,0.45,0.39,3.61,45155.2685700000000000000000,896.798090,828.529990,756.28,10526.722220,2390.8320,7452.055790,795.442460,9790.728160
D,DISPATCH,PRICE,4,"2024/01/04 03:35:00",1,SA1,20240103283,0,48.13617,0,48.13617,0,0,"2024/01/04 03:30:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,48.13617,0.45,0.39,0.39,5,0.39,0.45,0.39,3.61,2756.867341666666666666666666,896.798090,828.529990,756.28,10526.722220,1406.829280,6805.867610,795.442460,9790.728160
D,DISPATCH,PRICE,4,"2024/01/04 03:35:00",1,TAS1,20240103283,0,79.04328,0,79.04328,0,0,"2024/01/04 03:30:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.39,0.39,5.16,0.38,0.38,0,7.61672,16263.4641033333333333333333,910.426980,883.379990,762.2921,10934.266830,930.5951,4641.880340,55.150420,16894.070310
D,DISPATCH,PRICE,4,"2024/01/04 03:35:00",1,VIC1,20240103283,0,47.22125,0,47.22125,0,0,"2024/01/04 03:30:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0,FIRM,47.22125,0.45,0.39,0.39,5,0.39,0.45,0.39,3.61,2182.068988333333333333333333,896.798090,828.529990,756.28,10526.722220,1406.829280,6805.867610,795.442460,9790.728160
D,DISPATCH,PRICE,4,"2024/01/04 03:40:00",1,NSW1,20240103284,0,54.9502,0,54.9502,0,0,"2024/01/04 03:35:03",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,54.9502,0.48,0.5,0.39,5,0.39,0.39,0.38,3.61,16527.0650933333333333333333,896.828090,828.639990,756.28,10523.732220,1407.209280,6805.877610,795.812460,9793.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:40:00",1,QLD1,20240103284,0,59.38177,0,59.38177,0,0,"2024/01/04 03:35:03",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,59.38177,0.48,0.5,0.39,5,0.39,0.39,0.38,3.61,45155.2685700000000000000000,896.828090,828.639990,756.28,10523.732220,2391.2120,7452.065790,795.812460,9793.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:40:00",1,SA1,20240103284,0,47.90392,0,47.90392,0,0,"2024/01/04 03:35:03",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,47.90392,0.48,0.5,0.39,5,0.39,0.39,0.38,3.61,2756.867341666666666666666666,896.828090,828.639990,756.28,10523.732220,1407.209280,6805.877610,795.812460,9793.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:40:00",1,TAS1,20240103284,0,79.07187,0,79.07187,0,0,"2024/01/04 03:35:03",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.56,7.56,0,FIRM,79.07187,0.48,0.5,0.39,5.16,0.38,0.38,0,7.56,16263.4641033333333333333333,910.526980,883.499990,762.3021,10934.786830,930.5951,4641.880340,55.140420,16898.180310
D,DISPATCH,PRICE,4,"2024/01/04 03:40:00",1,VIC1,20240103284,0,47.2342,0,47.2342,0,0,"2024/01/04 03:35:03",0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,47.2342,0.48,0.5,0.39,5,0.39,0.39,0.38,3.61,2182.068988333333333333333333,896.828090,828.639990,756.28,10523.732220,1407.209280,6805.877610,795.812460,9793.138160
D,DISPATCH,PRICE,4,"2024/01/04 03:45:00",1,NSW1,20240103285,0,54.9502,0,54.9502,0,0,"2024/01/04 03:40:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,54.9502,0.45,0.39,0.39,7.73,0.39,0.39,0.38,3.61,16527.0650933333333333333333,896.828090,828.319990,756.28,10526.482220,1407.219280,6805.887610,796.182460,9796.028160
D,DISPATCH,PRICE,4,"2024/01/04 03:45:00",1,QLD1,20240103285,0,59.38152,0,59.38152,0,0,"2024/01/04 03:40:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,59.38152,0.45,0.39,0.39,7.73,0.39,0.39,0.38,3.61,45155.2685700000000000000000,896.828090,828.319990,756.28,10526.482220,2391.2220,7452.075790,796.182460,9796.028160
D,DISPATCH,PRICE,4,"2024/01/04 03:45:00",1,SA1,20240103285,0,47.6129,0,47.6129,0,0,"2024/01/04 03:40:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,47.6129,0.45,0.39,0.39,7.73,0.39,0.39,0.38,3.61,2756.867341666666666666666666,896.828090,828.319990,756.28,10526.482220,1407.219280,6805.887610,796.182460,9796.028160
D,DISPATCH,PRICE,4,"2024/01/04 03:45:00",1,TAS1,20240103285,0,79.04328,0,79.04328,0,0,"2024/01/04 03:40:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.39,0.39,5.16,0.38,0.38,0,7.61672,16263.4641033333333333333333,910.526980,883.509990,762.3121,10935.268650,930.5951,4641.880340,55.130420,16901.347030
D,DISPATCH,PRICE,4,"2024/01/04 03:45:00",1,VIC1,20240103285,0,47.18632,0,47.18632,0,0,"2024/01/04 03:40:02",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,47.18632,0.45,0.39,0.39,7.73,0.39,0.39,0.38,3.61,2182.068988333333333333333333,896.828090,828.319990,756.28,10526.482220,1407.219280,6805.887610,796.182460,9796.028160
D,DISPATCH,PRICE,4,"2024/01/04 03:50:00",1,NSW1,20240103286,0,54.9502,0,54.9502,0,0,"2024/01/04 03:45:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,54.9502,0.45,0.5,0.39,5,0.39,0.39,0.38,3.61,16527.0650933333333333333333,896.888090,828.429990,756.28,10520.482360,1407.409280,6805.897610,796.562460,9795.938160
D,DISPATCH,PRICE,4,"2024/01/04 03:50:00",1,QLD1,20240103286,0,59.76608,0,59.76608,0,0,"2024/01/04 03:45:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,59.76608,0.45,0.5,0.39,5,0.39,0.39,0.38,3.61,45155.2685700000000000000000,896.888090,828.429990,756.28,10520.482360,2391.4120,7452.085790,796.562460,9795.938160
D,DISPATCH,PRICE,4,"2024/01/04 03:50:00",1,SA1,20240103286,0,48.24432,0,48.24432,0,0,"2024/01/04 03:45:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.61,3.61,0,FIRM,48.24432,0.45,0.5,0.39,5,0.39,0.39,0.38,3.61,2756.867341666666666666666666,896.888090,828.429990,756.28,10520.482360,1407.409280,6805.897610,796.562460,9795.938160
D,DISPATCH,PRICE,4,"2024/01/04 03:50:00",1,TAS1,20240103286,0,79.04328,0,79.04328,0,0,"2024/01/04 03:45:02",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5.16,5.16,0,0.38,0.38,0,0.38,0.38,0,0,0,0,7.61672,7.61672,0,FIRM,79.04328,0.45,0.5,0.39,5.16,0.38,0.38,0,7.61672,16263.4641033333333333333333,910.586980,883.629990,762.3221,10935.7832,930.7751,4641.880340,55.130420,16904.513750
