C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/07/19,00:10:04,0000000426661501,,0000000426661461
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2024/06/06 19:35:00",1,TAS1,20240606187,0,150.69851,0,150.69851,0,0,"2024/06/06 19:30:04",0.71,0.71,0,0.75,0.75,0,0.39,0.39,0,6.07,6.07,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,3.12,3.12,0,FIRM,150.69851,0.71,0.75,0.39,6.07,0.1,0.38,0.01,3.12,46635.1963700000000000000000,21304.694450,2620.297890,2042.213740,23028.950880,2440.638030,1393.533690,337.093770,16543.081130
D,DISPATCH,PRICE,4,"2024/06/06 19:35:00",1,VIC1,20240606187,0,163.28046,0,163.28046,0,0,"2024/06/06 19:30:04",0.71,0.71,0,0.75,0.75,0,0.39,0.39,0,2.64,2.64,0,0.1,0.1,0,0.38,0.38,0,0.01,0.01,0,5.95,5.95,0,FIRM,163.28046,0.71,0.75,0.39,2.64,0.1,0.38,0.01,5.95,45903.9718433333333333333333,1987.843480,1390.440230,752.603480,12603.835940,601.412040,1264.756820,590.106090,5766.1225
D,DISPATCH,PRICE,4,"2024/06/06 19:40:00",1,NSW1,20240606188,0,160,0,160,0,0,"2024/06/06 19:35:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6,6,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,160,0.71,0.39,0.38,6,0.1,0.38,0.07,0.07,42920.1934333333333333333333,1987.843480,1390.080230,752.573480,12607.835940,601.122040,1264.546820,589.786090,5762.4925
D,DISPATCH,PRICE,4,"2024/06/06 19:40:00",1,QLD1,20240606188,0,151.86994,0,151.86994,0,0,"2024/06/06 19:35:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6,6,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,151.86994,0.71,0.39,0.38,6,0.1,0.38,0.07,0.07,36151.6378133333333333333333,1986.713480,1388.950230,751.203480,12606.465940,601.122040,1264.546820,589.786090,5762.4925
D,DISPATCH,PRICE,4,"2024/06/06 19:40:00",1,SA1,20240606188,0,175.98,0,175.98,0,0,"2024/06/06 19:35:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6,6,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,175.98,0.71,0.39,0.38,6,0.1,0.38,0.07,0.07,56891.2715333333333333333333,1987.843480,1257.981330,728.012710,12583.275170,1128.493280,1357.232320,637.4662,5810.172610
D,DISPATCH,PRICE,4,"2024/06/06 19:40:00",1,TAS1,20240606188,0,145.42097,0,145.42097,0,0,"2024/06/06 19:35:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,3.12,3.12,0,FIRM,145.42097,0.71,0.39,0.38,6.06,0.1,0.38,0.07,3.12,46635.1963700000000000000000,21304.694450,2619.937890,2042.183740,23027.755250,2440.348030,1393.323690,337.163770,16543.121130
D,DISPATCH,PRICE,4,"2024/06/06 19:40:00",1,VIC1,20240606188,0,156.75702,0,156.75702,0,0,"2024/06/06 19:35:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6,6,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,156.75702,0.71,0.39,0.38,6,0.1,0.38,0.07,0.07,45903.9718433333333333333333,1987.843480,1390.080230,752.573480,12607.835940,601.122040,1264.546820,589.786090,5762.4925
D,DISPATCH,PRICE,4,"2024/06/06 19:45:00",1,NSW1,20240606189,0,154.05206,0,154.05206,0,0,"2024/06/06 19:40:04",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5.93,5.93,0,0.1,0.1,0,0.15,0.15,0,0.08,0.08,0,3.76,3.76,0,FIRM,154.05206,0.72,0.71,0.39,5.93,0.1,0.15,0.08,3.76,42920.1934333333333333333333,1988.173480,1390.080230,752.553480,12608.765940,601.082040,1264.316820,589.696090,5762.6425
D,DISPATCH,PRICE,4,"2024/06/06 19:45:00",1,QLD1,20240606189,0,146.16761,0,146.16761,0,0,"2024/06/06 19:40:04",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5.93,5.93,0,0.1,0.1,0,0.15,0.15,0,0.08,0.08,0,3.76,3.76,0,FIRM,146.16761,0.72,0.71,0.39,5.93,0.1,0.15,0.08,3.76,36151.6378133333333333333333,1987.043480,1388.950230,751.183480,12607.395940,601.082040,1264.316820,589.696090,5762.6425
D,DISPATCH,PRICE,4,"2024/06/06 19:45:00",1,SA1,20240606189,0,173.44,0,173.44,0,0,"2024/06/06 19:40:04",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5.93,5.93,0,0.1,0.1,0,0.15,0.15,0,0.08,0.08,0,3.76,3.76,0,FIRM,173.44,0.72,0.71,0.39,5.93,0.1,0.15,0.08,3.76,56891.2715333333333333333333,1988.173480,1257.981330,727.992710,12584.205170,1128.453280,1357.002320,637.3762,5810.322610
D,DISPATCH,PRICE,4,"2024/06/06 19:45:00",1,TAS1,20240606189,0,139.6109,0,139.6109,0,0,"2024/06/06 19:40:04",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,6.07,6.07,0,0.1,0.1,0,0.15,0.15,0,0.08,0.08,0,3.12,3.12,0,FIRM,139.6109,0.72,0.71,0.39,6.07,0.1,0.15,0.08,3.12,46635.1963700000000000000000,21305.024450,2619.937890,2042.163740,23026.725250,2440.308030,1393.093690,337.243770,16543.161130
D,DISPATCH,PRICE,4,"2024/06/06 19:45:00",1,VIC1,20240606189,0,150.88117,0,150.88117,0,0,"2024/06/06 19:40:04",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5.93,5.93,0,0.1,0.1,0,0.15,0.15,0,0.08,0.08,0,3.76,3.76,0,FIRM,150.88117,0.72,0.71,0.39,5.93,0.1,0.15,0.08,3.76,45903.9718433333333333333333,1988.173480,1390.080230,752.553480,12608.765940,601.082040,1264.316820,589.696090,5762.6425
D,DISPATCH,PRICE,4,"2024/06/06 19:50:00",1,NSW1,20240606190,0,157.59091,0,157.59091,0,0,"2024/06/06 19:45:04",0.72,0.72,0,0.39,0.39,0,0.39,0.39,0,4.02864,4.02864,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,157.59091,0.72,0.39,0.39,4.02864,0.38,0.38,0.1,0.1,42920.1934333333333333333333,1988.503480,1389.720230,752.533480,12610.794580,601.072040,1264.246820,589.716090,5758.9825
D,DISPATCH,PRICE,4,"2024/06/06 19:50:00",1,QLD1,20240606190,0,151.40349,0,151.40349,0,0,"2024/06/06 19:45:04",0.72,0.72,0,0.39,0.39,0,0.39,0.39,0,4.02864,4.02864,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,151.40349,0.72,0.39,0.39,4.02864,0.38,0.38,0.1,0.1,36151.6378133333333333333333,1987.373480,1388.590230,751.163480,12609.424580,601.072040,1264.246820,589.716090,5758.9825
D,DISPATCH,PRICE,4,"2024/06/06 19:50:00",1,SA1,20240606190,0,175.98,0,175.98,0,0,"2024/06/06 19:45:04",0.72,0.72,0,0.39,0.39,0,0.39,0.39,0,4.02864,4.02864,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,175.98,0.72,0.39,0.39,4.02864,0.38,0.38,0.1,0.1,56891.2715333333333333333333,1988.503480,1257.621330,727.972710,12586.233810,1128.443280,1356.932320,637.3962,5806.662610
D,DISPATCH,PRICE,4,"2024/06/06 19:50:00",1,TAS1,20240606190,0,142.01281,0,142.01281,0,0,"2024/06/06 19:45:04",0.72,0.72,0,0.39,0.39,0,0.39,0.39,0,6.07,6.07,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,3.12,3.12,0,FIRM,142.01281,0.72,0.39,0.39,6.07,0.38,0.38,0.1,3.12,46635.1963700000000000000000,21305.354450,2619.577890,2042.143740,23025.695250,2440.298030,1393.023690,337.343770,16543.201130
D,DISPATCH,PRICE,4,"2024/06/06 19:50:00",1,VIC1,20240606190,0,153.08341,0,153.08341,0,0,"2024/06/06 19:45:04",0.72,0.72,0,0.39,0.39,0,0.39,0.39,0,4.02864,4.02864,0,0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,153.08341,0.72,0.39,0.39,4.02864,0.38,0.38,0.1,0.1,45903.9718433333333333333333,1988.503480,1389.720230,752.533480,12610.794580,601.072040,1264.246820,589.716090,5758.9825
D,DISPATCH,PRICE,4,"2024/06/06 19:55:00",1,NSW1,20240606191,0,153.34313,0,153.34313,0,0,"2024/06/06 19:50:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.02485,4.02485,0,0.1,0.1,0,0.38,0.38,0,0.08,0.08,0,3.99,3.99,0,FIRM,153.34313,0.71,0.39,0.38,4.02485,0.1,0.38,0.08,3.99,42920.1934333333333333333333,1988.503480,1389.320230,752.503480,12611.519430,600.782040,1264.236820,589.596090,5759.2125
D,DISPATCH,PRICE,4,"2024/06/06 19:55:00",1,QLD1,20240606191,0,147.07166,0,147.07166,0,0,"2024/06/06 19:50:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.02485,4.02485,0,0.1,0.1,0,0.38,0.38,0,0.08,0.08,0,3.99,3.99,0,FIRM,147.07166,0.71,0.39,0.38,4.02485,0.1,0.38,0.08,3.99,36151.6378133333333333333333,1987.373480,1388.190230,751.133480,12610.149430,600.782040,1264.236820,589.596090,5759.2125
D,DISPATCH,PRICE,4,"2024/06/06 19:55:00",1,SA1,20240606191,0,175.98,0,175.98,0,0,"2024/06/06 19:50:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.02485,4.02485,0,0.1,0.1,0,0.38,0.38,0,0.08,0.08,0,3.99,3.99,0,FIRM,175.98,0.71,0.39,0.38,4.02485,0.1,0.38,0.08,3.99,56891.2715333333333333333333,1988.503480,1257.221330,727.942710,12586.958660,1128.153280,1356.922320,637.2762,5806.892610
D,DISPATCH,PRICE,4,"2024/06/06 19:55:00",1,TAS1,20240606191,0,140.58372,0,140.58372,0,0,"2024/06/06 19:50:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,6.06,6.06,0,0.1,0.1,0,0.38,0.38,0,0.08,0.08,0,3.12,3.12,0,FIRM,140.58372,0.71,0.39,0.38,6.06,0.1,0.38,0.08,3.12,46635.1963700000000000000000,21305.354450,2619.177890,2042.113740,23024.499620,2440.008030,1393.013690,337.423770,16543.241130
D,DISPATCH,PRICE,4,"2024/06/06 19:55:00",1,VIC1,20240606191,0,151.54302,0,151.54302,0,0,"2024/06/06 19:50:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.02485,4.02485,0,0.1,0.1,0,0.38,0.38,0,0.08,0.08,0,3.99,3.99,0,FIRM,151.54302,0.71,0.39,0.38,4.02485,0.1,0.38,0.08,3.99,45903.9718433333333333333333,1988.503480,1389.320230,752.503480,12611.519430,600.782040,1264.236820,589.596090,5759.2125
D,DISPATCH,PRICE,4,"2024/06/06 20:00:00",1,NSW1,20240606192,0,160,0,160,0,0,"2024/06/06 19:55:05",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.01,0.01,0,FIRM,160,0.72,0.71,0.39,5,0.38,0.38,0.01,0.01,43015.2020483333333333333333,1988.833480,1389.310230,752.503480,12612.519430,600.772040,1264.226820,589.406090,5755.4625
D,DISPATCH,PRICE,4,"2024/06/06 20:00:00",1,QLD1,20240606192,0,153.39658,0,153.39658,0,0,"2024/06/06 19:55:05",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.01,0.01,0,FIRM,153.39658,0.72,0.71,0.39,5,0.38,0.38,0.01,0.01,36239.2138800000000000000000,1987.703480,1388.180230,751.133480,12611.149430,600.772040,1264.226820,589.406090,5755.4625
D,DISPATCH,PRICE,4,"2024/06/06 20:00:00",1,SA1,20240606192,0,181.86739,0,181.86739,0,0,"2024/06/06 19:55:05",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.01,0.01,0,FIRM,181.86739,0.72,0.71,0.39,5,0.38,0.38,0.01,0.01,57060.2412566666666666666666,1988.833480,1257.211330,727.942710,12587.958660,1128.143280,1356.912320,637.0862,5803.142610
D,DISPATCH,PRICE,4,"2024/06/06 20:00:00",1,TAS1,20240606192,0,149.75681,0,149.75681,0,0,"2024/06/06 19:55:05",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,6.07,6.07,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.12,3.12,0,FIRM,149.75681,0.72,0.71,0.39,6.07,0.38,0.38,0.01,3.12,46687.4569900000000000000000,21305.684450,2619.167890,2042.113740,23023.489620,2439.998030,1393.003690,337.433770,16543.281130
D,DISPATCH,PRICE,4,"2024/06/06 20:00:00",1,VIC1,20240606192,0,159.35638,0,159.35638,0,0,"2024/06/06 19:55:05",0.72,0.72,0,0.71,0.71,0,0.39,0.39,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.01,0.01,0,FIRM,159.35638,0.72,0.71,0.39,5,0.38,0.38,0.01,0.01,46050.7887533333333333333333,1988.833480,1389.310230,752.503480,12612.519430,600.772040,1264.226820,589.406090,5755.4625
D,DISPATCH,PRICE,4,"2024/06/06 20:05:00",1,NSW1,20240606193,0,166.46568,0,166.46568,0,0,"2024/06/06 20:00:04",0.39,0.39,0,0.72,0.72,0,0.39,0.39,0,2,2,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.75,3.75,0,FIRM,166.46568,0.39,0.72,0.39,2,0.03,0.1,0.01,3.75,43015.2020483333333333333333,1988.513480,1389.240230,752.483480,12612.519430,600.792040,1264.176820,589.406090,5749.3625
D,DISPATCH,PRICE,4,"2024/06/06 20:05:00",1,QLD1,20240606193,0,160.54714,0,160.54714,0,0,"2024/06/06 20:00:04",0.39,0.39,0,0.72,0.72,0,0.39,0.39,0,2,2,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.75,3.75,0,FIRM,160.54714,0.39,0.72,0.39,2,0.03,0.1,0.01,3.75,36239.2138800000000000000000,1987.383480,1388.110230,751.113480,12611.149430,600.792040,1264.176820,589.406090,5749.3625
D,DISPATCH,PRICE,4,"2024/06/06 20:05:00",1,SA1,20240606193,0,188.23847,0,188.23847,0,0,"2024/06/06 20:00:04",0.39,0.39,0,0.72,0.72,0,0.39,0.39,0,2,2,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.75,3.75,0,FIRM,188.23847,0.39,0.72,0.39,2,0.03,0.1,0.01,3.75,57060.2412566666666666666666,1988.513480,1257.141330,727.922710,12587.958660,1128.163280,1356.862320,637.0862,5797.042610
D,DISPATCH,PRICE,4,"2024/06/06 20:05:00",1,TAS1,20240606193,0,168.64617,0,168.64617,0,0,"2024/06/06 20:00:04",1.36,1.36,0,4.50442,4.50442,0,0.39,0.39,0,8.07,8.07,0,0.03,0.03,0,0.1,0.1,0,0,0,0,3.12,3.12,0,FIRM,168.64617,1.36,4.50442,0.39,8.07,0.03,0.1,0,3.12,46687.4569900000000000000000,21306.334450,2622.882310,2042.093740,23024.303990,2440.018030,1392.953690,337.433770,16543.321130
D,DISPATCH,PRICE,4,"2024/06/06 20:05:00",1,VIC1,20240606193,0,167,0,167,0,0,"2024/06/06 20:00:04",0.39,0.39,0,0.72,0.72,0,0.39,0.39,0,2,2,0,0.03,0.03,0,0.1,0.1,0,0.01,0.01,0,3.75,3.75,0,FIRM,167,0.39,0.72,0.39,2,0.03,0.1,0.01,3.75,46050.7887533333333333333333,1988.513480,1389.240230,752.483480,12612.519430,600.792040,1264.176820,589.406090,5749.3625
D,DISPATCH,PRICE,4,"2024/06/06 20:10:00",1,NSW1,20240606194,0,156.11046,0,156.11046,0,0,"2024/06/06 20:05:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,156.11046,0.71,0.39,0.38,4.22,0.1,0.38,0.07,0.07,43015.2020483333333333333333,1988.833480,1388.920230,752.453480,12615.239430,600.692040,1264.166820,589.396090,5745.6725
D,DISPATCH,PRICE,4,"2024/06/06 20:10:00",1,QLD1,20240606194,0,150.75,0,150.75,0,0,"2024/06/06 20:05:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,150.75,0.71,0.39,0.38,4.22,0.1,0.38,0.07,0.07,36239.2138800000000000000000,1987.703480,1387.790230,751.083480,12613.869430,600.692040,1264.166820,589.396090,5745.6725
D,DISPATCH,PRICE,4,"2024/06/06 20:10:00",1,SA1,20240606194,0,175.98,0,175.98,0,0,"2024/06/06 20:05:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,175.98,0.71,0.39,0.38,4.22,0.1,0.38,0.07,0.07,57060.2412566666666666666666,1988.833480,1256.821330,727.892710,12590.678660,1128.063280,1356.852320,637.0762,5793.352610
D,DISPATCH,PRICE,4,"2024/06/06 20:10:00",1,TAS1,20240606194,0,153.84468,0,153.84468,0,0,"2024/06/06 20:05:04",1.36,1.36,0,4.50458,4.50458,0,0.38,0.38,0,8.06,8.06,0,0.1,0.1,0,0.38,0.38,0,0,0,0,3.12,3.12,0,FIRM,153.84468,1.36,4.50458,0.38,8.06,0.1,0.38,0,3.12,46687.4569900000000000000000,21307.304450,2626.676890,2042.063740,23025.263990,2439.918030,1392.943690,337.433770,16543.361130
D,DISPATCH,PRICE,4,"2024/06/06 20:10:00",1,VIC1,20240606194,0,155.34075,0,155.34075,0,0,"2024/06/06 20:05:04",0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.1,0.1,0,0.38,0.38,0,0.07,0.07,0,0.07,0.07,0,FIRM,155.34075,0.71,0.39,0.38,4.22,0.1,0.38,0.07,0.07,46050.7887533333333333333333,1988.833480,1388.920230,752.453480,12615.239430,600.692040,1264.166820,589.396090,5745.6725
D,DISPATCH,PRICE,4,"2024/06/06 20:15:00",1,NSW1,20240606195,0,160,0,160,0,0,"2024/06/06 20:10:04",0.76,0.76,0,0.71,0.71,0,0.38,0.38,0,6,6,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,160,0.76,0.71,0.38,6,0.38,0.39,0.38,2,43015.2020483333333333333333,1989.203480,1388.910230,752.423480,12617.239430,600.872040,1264.166820,589.576090,5744.0625
D,DISPATCH,PRICE,4,"2024/06/06 20:15:00",1,QLD1,20240606195,0,152.05035,0,152.05035,0,0,"2024/06/06 20:10:04",0.76,0.76,0,0.71,0.71,0,0.38,0.38,0,6,6,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,152.05035,0.76,0.71,0.38,6,0.38,0.39,0.38,2,36239.2138800000000000000000,1988.073480,1387.780230,751.053480,12615.869430,600.872040,1264.166820,589.576090,5744.0625
D,DISPATCH,PRICE,4,"2024/06/06 20:15:00",1,SA1,20240606195,0,177.17837,0,177.17837,0,0,"2024/06/06 20:10:04",0.76,0.76,0,0.71,0.71,0,0.38,0.38,0,6,6,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,177.17837,0.76,0.71,0.38,6,0.38,0.39,0.38,2,57060.2412566666666666666666,1989.203480,1256.811330,727.862710,12592.678660,1128.243280,1356.852320,637.2562,5791.742610
D,DISPATCH,PRICE,4,"2024/06/06 20:15:00",1,TAS1,20240606195,0,152.03036,0,152.03036,0,0,"2024/06/06 20:10:04",1.36,1.36,0,1.36,1.36,0,0.38,0.38,0,6.06,6.06,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3.12,3.12,0,FIRM,152.03036,1.36,1.36,0.38,6.06,0.38,0.38,0.38,3.12,46687.4569900000000000000000,21308.274450,2627.316890,2042.033740,23024.223990,2440.098030,1392.933690,337.813770,16543.401130
D,DISPATCH,PRICE,4,"2024/06/06 20:15:00",1,VIC1,20240606195,0,157.95708,0,157.95708,0,0,"2024/06/06 20:10:04",0.76,0.76,0,0.71,0.71,0,0.38,0.38,0,6,6,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,157.95708,0.76,0.71,0.38,6,0.38,0.39,0.38,2,46050.7887533333333333333333,1989.203480,1388.910230,752.423480,12617.239430,600.872040,1264.166820,589.576090,5744.0625
D,DISPATCH,PRICE,4,"2024/06/06 20:20:00",1,NSW1,20240606196,0,156.5988,0,156.5988,0,0,"2024/06/06 20:15:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.03,0.03,0,0.15,0.15,0,0.07,0.07,0,2,2,0,FIRM,156.5988,0.72,0.39,0.38,5,0.03,0.15,0.07,2,43015.2020483333333333333333,1989.533480,1388.580230,752.393480,12621.829430,600.702040,1263.926820,589.256090,5742.4525
D,DISPATCH,PRICE,4,"2024/06/06 20:20:00",1,QLD1,20240606196,0,150.75,0,150.75,0,0,"2024/06/06 20:15:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.03,0.03,0,0.15,0.15,0,0.07,0.07,0,2,2,0,FIRM,150.75,0.72,0.39,0.38,5,0.03,0.15,0.07,2,36239.2138800000000000000000,1988.403480,1387.450230,751.023480,12620.459430,600.702040,1263.926820,589.256090,5742.4525
D,DISPATCH,PRICE,4,"2024/06/06 20:20:00",1,SA1,20240606196,0,175.98,0,175.98,0,0,"2024/06/06 20:15:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.03,0.03,0,0.15,0.15,0,0.07,0.07,0,2,2,0,FIRM,175.98,0.72,0.39,0.38,5,0.03,0.15,0.07,2,57060.2412566666666666666666,1989.533480,1256.481330,727.832710,12597.268660,1128.073280,1356.612320,636.9362,5790.132610
D,DISPATCH,PRICE,4,"2024/06/06 20:20:00",1,TAS1,20240606196,0,151.24,0,151.24,0,0,"2024/06/06 20:15:04",1.36,1.36,0,2.22673,2.22673,0,0.38,0.38,0,6.06,6.06,0,0.03,0.03,0,0.15,0.15,0,0.07,0.07,0,3.12,3.12,0,FIRM,151.24,1.36,2.22673,0.38,6.06,0.03,0.15,0.07,3.12,46687.4569900000000000000000,21309.244450,2628.823620,2042.003740,23023.174730,2439.928030,1392.693690,337.883770,16543.441130
D,DISPATCH,PRICE,4,"2024/06/06 20:20:00",1,VIC1,20240606196,0,155.88195,0,155.88195,0,0,"2024/06/06 20:15:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.03,0.03,0,0.15,0.15,0,0.07,0.07,0,2,2,0,FIRM,155.88195,0.72,0.39,0.38,5,0.03,0.15,0.07,2,46050.7887533333333333333333,1989.533480,1388.580230,752.393480,12621.829430,600.702040,1263.926820,589.256090,5742.4525
D,DISPATCH,PRICE,4,"2024/06/06 20:25:00",1,NSW1,20240606197,0,142.26229,0,142.26229,0,0,"2024/06/06 20:20:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.05,0.05,0,0.1,0.1,0,0.1,0.1,0,1,1,0,FIRM,142.26229,0.72,0.39,0.38,5,0.05,0.1,0.1,1,43015.2020483333333333333333,1989.863480,1388.220230,752.363480,12623.449430,600.552040,1263.636820,589.276090,5739.7025
D,DISPATCH,PRICE,4,"2024/06/06 20:25:00",1,QLD1,20240606197,0,135.16,0,135.16,0,0,"2024/06/06 20:20:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.05,0.05,0,0.1,0.1,0,0.1,0.1,0,1,1,0,FIRM,135.16,0.72,0.39,0.38,5,0.05,0.1,0.1,1,36239.2138800000000000000000,1988.733480,1387.090230,750.993480,12622.079430,600.552040,1263.636820,589.276090,5739.7025
D,DISPATCH,PRICE,4,"2024/06/06 20:25:00",1,SA1,20240606197,0,161.9224,0,161.9224,0,0,"2024/06/06 20:20:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.05,0.05,0,0.1,0.1,0,0.1,0.1,0,1,1,0,FIRM,161.9224,0.72,0.39,0.38,5,0.05,0.1,0.1,1,57060.2412566666666666666666,1989.863480,1256.121330,727.802710,12598.888660,1127.923280,1356.322320,636.9562,5787.382610
D,DISPATCH,PRICE,4,"2024/06/06 20:25:00",1,TAS1,20240606197,0,136.68634,0,136.68634,0,0,"2024/06/06 20:20:04",1.36,1.36,0,1.36,1.36,0,0.38,0.38,0,6.06,6.06,0,0.05,0.05,0,0.1,0.1,0,0.1,0.1,0,3.12,3.12,0,FIRM,136.68634,1.36,1.36,0.38,6.06,0.05,0.1,0.1,3.12,46687.4569900000000000000000,21310.214450,2629.433620,2041.973740,23022.134730,2439.778030,1392.403690,337.983770,16543.481130
D,DISPATCH,PRICE,4,"2024/06/06 20:25:00",1,VIC1,20240606197,0,141.52677,0,141.52677,0,0,"2024/06/06 20:20:04",0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.05,0.05,0,0.1,0.1,0,0.1,0.1,0,1,1,0,FIRM,141.52677,0.72,0.39,0.38,5,0.05,0.1,0.1,1,46050.7887533333333333333333,1989.863480,1388.220230,752.363480,12623.449430,600.552040,1263.636820,589.276090,5739.7025
