C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2024/05/07,00:15:10,0000000418736035,,0000000418735995
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE
D,DISPATCH,PRICE,4,"2024/04/08 04:15:00",1,NSW1,20240408003,0,88.88,0,88.88,0,0,"2024/04/08 04:10:03",1.83,1.83,0,0.86,0.86,0,0.39,0.39,0,1.5,1.5,0,0.03,0.03,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,FIRM,88.88,1.83,0.86,0.39,1.5,0.03,0.39,0.38,0.72,25135.8472583333333333333333,1653.952140,819.033680,643.22,8682.048520,833.127890,2286.377850,653.257950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:15:00",1,QLD1,20240408003,0,96.03017,0,96.03017,0,0,"2024/04/08 04:10:03",1.83,1.83,0,0.86,0.86,0,0.39,0.39,0,1.5,1.5,0,0.03,0.03,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,FIRM,96.03017,1.83,0.86,0.39,1.5,0.03,0.39,0.38,0.72,28401.9033599999999999999999,1653.952140,819.033680,643.22,8682.048520,833.127890,2286.377850,653.257950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:15:00",1,SA1,20240408003,0,99.99,0,99.99,0,0,"2024/04/08 04:10:03",1.83,1.83,0,0.86,0.86,0,0.39,0.39,0,1.5,1.5,0,0.03,0.03,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,FIRM,99.99,1.83,0.86,0.39,1.5,0.03,0.39,0.38,0.72,23628.9254933333333333333333,1653.952140,819.033680,643.22,8682.048520,833.127890,2286.377850,653.257950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:15:00",1,TAS1,20240408003,0,70.14,0,70.14,0,0,"2024/04/08 04:10:03",0,0,0,0.86,0.86,0,0,0,0,3,3,0,1.75,1.75,0,0.39,0.39,0,0.38,0.38,0,2.21,2.21,0,FIRM,70.14,0,0.86,0,3,1.75,0.39,0.38,2.21,22061.0469833333333333333333,1656.235480,1394.702090,672.247280,13705.011360,1574.047040,2187.715370,223.455130,7028.462210
D,DISPATCH,PRICE,4,"2024/04/08 04:15:00",1,VIC1,20240408003,0,77.50431,0,77.50431,0,0,"2024/04/08 04:10:03",1.83,1.83,0,0.86,0.86,0,0.39,0.39,0,1.5,1.5,0,0.03,0.03,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,FIRM,77.50431,1.83,0.86,0.39,1.5,0.03,0.39,0.38,0.72,17455.6342333333333333333333,1653.952140,819.033680,643.22,8682.048520,833.127890,2286.377850,653.257950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:20:00",1,NSW1,20240408004,0,90.64714,0,90.64714,0,0,"2024/04/08 04:15:03",0.86,0.86,0,0.86,0.86,0,0.39,0.39,0,2.76713,2.76713,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,3.75,3.75,0,FIRM,90.64714,0.86,0.86,0.39,2.76713,0.03,0.38,0.38,3.75,25135.8472583333333333333333,1654.432140,819.593680,643.35,8683.815650,832.767890,2286.367850,653.627950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:20:00",1,QLD1,20240408004,0,99.32,0,99.32,0,0,"2024/04/08 04:15:03",0.86,0.86,0,0.86,0.86,0,0.39,0.39,0,2.76713,2.76713,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,3.75,3.75,0,FIRM,99.32,0.86,0.86,0.39,2.76713,0.03,0.38,0.38,3.75,28401.9033599999999999999999,1654.432140,819.593680,643.35,8683.815650,832.767890,2286.367850,653.627950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:20:00",1,SA1,20240408004,0,96.70478,0,96.70478,0,0,"2024/04/08 04:15:03",0.86,0.86,0,0.86,0.86,0,0.39,0.39,0,2.76713,2.76713,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,3.75,3.75,0,FIRM,96.70478,0.86,0.86,0.39,2.76713,0.03,0.38,0.38,3.75,23628.9254933333333333333333,1654.432140,819.593680,643.35,8683.815650,832.767890,2286.367850,653.627950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:20:00",1,TAS1,20240408004,0,70.16,0,70.16,0,0,"2024/04/08 04:15:03",0,0,0,0.86,0.86,0,0,0,0,3,3,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,2.21,2.21,0,FIRM,70.16,0,0.86,0,3,1.75,0.38,0.38,2.21,22061.0469833333333333333333,1655.855480,1395.182090,671.987280,13703.281360,1575.407040,2187.705370,223.835130,7027.472210
D,DISPATCH,PRICE,4,"2024/04/08 04:20:00",1,VIC1,20240408004,0,78.97515,0,78.97515,0,0,"2024/04/08 04:15:03",0.86,0.86,0,0.86,0.86,0,0.39,0.39,0,2.76713,2.76713,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,3.75,3.75,0,FIRM,78.97515,0.86,0.86,0.39,2.76713,0.03,0.38,0.38,3.75,17455.6342333333333333333333,1654.432140,819.593680,643.35,8683.815650,832.767890,2286.367850,653.627950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:25:00",1,NSW1,20240408005,0,91.80194,0,91.80194,0,0,"2024/04/08 04:20:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,4.42205,4.42205,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,91.80194,0.45,0.39,0.39,4.42205,0.03,0.38,0.38,1,25135.8472583333333333333333,1654.502140,819.603680,643.48,8686.7377,832.407890,2286.357850,653.617950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:25:00",1,QLD1,20240408005,0,100.55,0,100.55,0,0,"2024/04/08 04:20:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,4.42205,4.42205,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,100.55,0.45,0.39,0.39,4.42205,0.03,0.38,0.38,1,28401.9033599999999999999999,1654.502140,819.603680,643.48,8686.7377,832.407890,2286.357850,653.617950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:25:00",1,SA1,20240408005,0,99.99,0,99.99,0,0,"2024/04/08 04:20:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,4.42205,4.42205,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,99.99,0.45,0.39,0.39,4.42205,0.03,0.38,0.38,1,23628.9254933333333333333333,1654.502140,819.603680,643.48,8686.7377,832.407890,2286.357850,653.617950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:25:00",1,TAS1,20240408005,0,70.16,0,70.16,0,0,"2024/04/08 04:20:03",0,0,0,0.39,0.39,0,0,0,0,3,3,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,2.21,2.21,0,FIRM,70.16,0,0.39,0,3,1.75,0.38,0.38,2.21,22061.0469833333333333333333,1655.475480,1395.192090,671.727280,13700.551360,1576.767040,2187.695370,224.215130,7026.482210
D,DISPATCH,PRICE,4,"2024/04/08 04:25:00",1,VIC1,20240408005,0,81.39398,0,81.39398,0,0,"2024/04/08 04:20:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,4.42205,4.42205,0,0.03,0.03,0,0.38,0.38,0,0.38,0.38,0,1,1,0,FIRM,81.39398,0.45,0.39,0.39,4.42205,0.03,0.38,0.38,1,17455.6342333333333333333333,1654.502140,819.603680,643.48,8686.7377,832.407890,2286.357850,653.617950,4350.597740
D,DISPATCH,PRICE,4,"2024/04/08 04:30:00",1,NSW1,20240408006,0,88.88,0,88.88,0,0,"2024/04/08 04:25:03",0.45,0.45,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,1.18,1.18,0,FIRM,88.88,0.45,0.39,0.3,0.3,0.01,0.07,0.01,1.18,25167.0357166666666666666666,1654.572140,819.733680,643.52,8683.7477,832.027890,2286.037850,653.237950,4350.777740
D,DISPATCH,PRICE,4,"2024/04/08 04:30:00",1,QLD1,20240408006,0,97.33604,0,97.33604,0,0,"2024/04/08 04:25:03",0.45,0.45,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,1.18,1.18,0,FIRM,97.33604,0.45,0.39,0.3,0.3,0.01,0.07,0.01,1.18,28440.0632033333333333333333,1654.572140,819.733680,643.52,8683.7477,832.027890,2286.037850,653.237950,4350.777740
D,DISPATCH,PRICE,4,"2024/04/08 04:30:00",1,SA1,20240408006,0,298.44,0,298.44,0,0,"2024/04/08 04:25:03",0.45,0.45,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,1.18,1.18,0,FIRM,298.44,0.45,0.39,0.3,0.3,0.01,0.07,0.01,1.18,23702.2818416666666666666666,1654.572140,819.733680,643.52,8683.7477,832.027890,2286.037850,653.237950,4350.777740
D,DISPATCH,PRICE,4,"2024/04/08 04:30:00",1,TAS1,20240408006,0,70.14,0,70.14,0,0,"2024/04/08 04:25:03",0,0,0,0.39,0.39,0,0,0,0,3,3,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,2.21,2.21,0,FIRM,70.14,0,0.39,0,3,1.75,0.38,0.38,2.21,22076.9869833333333333333333,1655.095480,1395.202090,671.467280,13697.821360,1578.127040,2187.685370,224.595130,7025.492210
D,DISPATCH,PRICE,4,"2024/04/08 04:30:00",1,VIC1,20240408006,0,78.26853,0,78.26853,0,0,"2024/04/08 04:25:03",0.45,0.45,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,1.18,1.18,0,FIRM,78.26853,0.45,0.39,0.3,0.3,0.01,0.07,0.01,1.18,17525.2841650000000000000000,1654.572140,819.733680,643.52,8683.7477,832.027890,2286.037850,653.237950,4350.777740
D,DISPATCH,PRICE,4,"2024/04/08 04:35:00",1,NSW1,20240408007,0,88,0,88,0,0,"2024/04/08 04:30:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,FIRM,88,0.45,0.5,0.39,5,0.39,0.45,0.39,3.76,25167.0357166666666666666666,1654.642140,819.973680,643.65,8687.2477,832.027890,2286.097850,653.617950,4350.787740
D,DISPATCH,PRICE,4,"2024/04/08 04:35:00",1,QLD1,20240408007,0,95.13356,0,95.13356,0,0,"2024/04/08 04:30:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,FIRM,95.13356,0.45,0.5,0.39,5,0.39,0.45,0.39,3.76,28440.0632033333333333333333,1654.642140,819.973680,643.65,8687.2477,832.027890,2286.097850,653.617950,4350.787740
D,DISPATCH,PRICE,4,"2024/04/08 04:35:00",1,SA1,20240408007,0,99.99,0,99.99,0,0,"2024/04/08 04:30:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,FIRM,99.99,0.45,0.5,0.39,5,0.39,0.45,0.39,3.76,23702.2818416666666666666666,1654.642140,819.973680,643.65,8687.2477,832.027890,2286.097850,653.617950,4350.787740
D,DISPATCH,PRICE,4,"2024/04/08 04:35:00",1,TAS1,20240408007,0,70.24267,0,70.24267,0,0,"2024/04/08 04:30:03",1.8934,1.8934,0,1.36,1.36,0,0.38,0.38,0,3.18267,3.18267,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,2.24648,2.24648,0,FIRM,70.24267,1.8934,1.36,0.38,3.18267,1.75,0.38,0.38,2.24648,22076.9869833333333333333333,1656.608880,1396.182090,671.587280,13695.274030,1579.487040,2187.675370,224.975130,7024.538690
D,DISPATCH,PRICE,4,"2024/04/08 04:35:00",1,VIC1,20240408007,0,75.55732,0,75.55732,0,0,"2024/04/08 04:30:03",0.45,0.45,0,0.5,0.5,0,0.39,0.39,0,5,5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.76,3.76,0,FIRM,75.55732,0.45,0.5,0.39,5,0.39,0.45,0.39,3.76,17525.2841650000000000000000,1654.642140,819.973680,643.65,8687.2477,832.027890,2286.097850,653.617950,4350.787740
D,DISPATCH,PRICE,4,"2024/04/08 04:40:00",1,NSW1,20240408008,0,88.88,0,88.88,0,0,"2024/04/08 04:35:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,88.88,0.45,0.39,0.39,7.73,0.39,0.39,0.39,3.76,25167.0357166666666666666666,1654.712140,820.063680,643.78,8692.9777,832.027890,2286.097850,653.997950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:40:00",1,QLD1,20240408008,0,96.71844,0,96.71844,0,0,"2024/04/08 04:35:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,96.71844,0.45,0.39,0.39,7.73,0.39,0.39,0.39,3.76,28440.0632033333333333333333,1654.712140,820.063680,643.78,8692.9777,832.027890,2286.097850,653.997950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:40:00",1,SA1,20240408008,0,99.99,0,99.99,0,0,"2024/04/08 04:35:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,99.99,0.45,0.39,0.39,7.73,0.39,0.39,0.39,3.76,23702.2818416666666666666666,1654.712140,820.063680,643.78,8692.9777,832.027890,2286.097850,653.997950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:40:00",1,TAS1,20240408008,0,73.67226,0,73.67226,0,0,"2024/04/08 04:35:03",7.2,7.2,0,1.36,1.36,0,0.38,0.38,0,6,6,0,16.3439,16.3439,0,0.38,0.38,0,0.38,0.38,0,2.21,2.21,0,FIRM,73.67226,7.2,1.36,0.38,6,16.3439,0.38,0.38,2.21,22076.9869833333333333333333,1663.428880,1397.162090,671.707280,13695.544030,1595.440940,2187.665370,225.355130,7023.548690
D,DISPATCH,PRICE,4,"2024/04/08 04:40:00",1,VIC1,20240408008,0,76.97141,0,76.97141,0,0,"2024/04/08 04:35:03",0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,7.73,7.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,76.97141,0.45,0.39,0.39,7.73,0.39,0.39,0.39,3.76,17525.2841650000000000000000,1654.712140,820.063680,643.78,8692.9777,832.027890,2286.097850,653.997950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:45:00",1,NSW1,20240408009,0,92.89936,0,92.89936,0,0,"2024/04/08 04:40:03",0.39,0.39,0,0.3,0.3,0,0.38,0.38,0,5.51947,5.51947,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,92.89936,0.39,0.3,0.38,5.51947,0.38,0.39,0.39,3.76,25167.0357166666666666666666,1654.722140,819.983680,643.90,8698.237170,832.207890,2286.097850,654.387950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:45:00",1,QLD1,20240408009,0,100.55,0,100.55,0,0,"2024/04/08 04:40:03",0.39,0.39,0,0.3,0.3,0,0.38,0.38,0,5.51947,5.51947,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,100.55,0.39,0.3,0.38,5.51947,0.38,0.39,0.39,3.76,28440.0632033333333333333333,1654.722140,819.983680,643.90,8698.237170,832.207890,2286.097850,654.387950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:45:00",1,SA1,20240408009,0,99.99,0,99.99,0,0,"2024/04/08 04:40:03",0.39,0.39,0,0.3,0.3,0,0.38,0.38,0,5.51947,5.51947,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,99.99,0.39,0.3,0.38,5.51947,0.38,0.39,0.39,3.76,23702.2818416666666666666666,1654.722140,819.983680,643.90,8698.237170,832.207890,2286.097850,654.387950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:45:00",1,TAS1,20240408009,0,84.05074,0,84.05074,0,0,"2024/04/08 04:40:03",1.36,1.36,0,1.36,1.36,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.21,2.21,0,FIRM,84.05074,1.36,1.36,0.38,5,0.38,0.38,0,2.21,22076.9869833333333333333333,1664.408880,1398.142090,671.827280,13694.814030,1595.620940,2187.655370,225.355130,7022.558690
D,DISPATCH,PRICE,4,"2024/04/08 04:45:00",1,VIC1,20240408009,0,81.16906,0,81.16906,0,0,"2024/04/08 04:40:03",0.39,0.39,0,0.3,0.3,0,0.38,0.38,0,5.51947,5.51947,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,81.16906,0.39,0.3,0.38,5.51947,0.38,0.39,0.39,3.76,17525.2841650000000000000000,1654.722140,819.983680,643.90,8698.237170,832.207890,2286.097850,654.387950,4350.937740
D,DISPATCH,PRICE,4,"2024/04/08 04:50:00",1,NSW1,20240408010,0,93.44683,0,93.44683,0,0,"2024/04/08 04:45:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,93.44683,0.39,0.39,0.39,3.3,0.38,0.39,0.39,3.76,25167.0357166666666666666666,1654.722140,819.993680,643.91,8698.287170,832.197890,2286.097850,654.767950,4353.197740
D,DISPATCH,PRICE,4,"2024/04/08 04:50:00",1,QLD1,20240408010,0,100.55,0,100.55,0,0,"2024/04/08 04:45:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,100.55,0.39,0.39,0.39,3.3,0.38,0.39,0.39,3.76,28440.0632033333333333333333,1654.722140,819.993680,643.91,8698.287170,832.197890,2286.097850,654.767950,4353.197740
D,DISPATCH,PRICE,4,"2024/04/08 04:50:00",1,SA1,20240408010,0,99.99,0,99.99,0,0,"2024/04/08 04:45:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,99.99,0.39,0.39,0.39,3.3,0.38,0.39,0.39,3.76,23702.2818416666666666666666,1654.722140,819.993680,643.91,8698.287170,832.197890,2286.097850,654.767950,4353.197740
D,DISPATCH,PRICE,4,"2024/04/08 04:50:00",1,TAS1,20240408010,0,84.1562,0,84.1562,0,0,"2024/04/08 04:45:03",1.36,1.36,0,1.36,1.36,0,0.39,0.39,0,6,6,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.21,3.21,0,FIRM,84.1562,1.36,1.36,0.39,6,0.38,0.38,0,3.21,22076.9869833333333333333333,1665.378880,1399.122090,671.837280,13695.084030,1595.610940,2187.645370,225.355130,7022.568690
D,DISPATCH,PRICE,4,"2024/04/08 04:50:00",1,VIC1,20240408010,0,81.60373,0,81.60373,0,0,"2024/04/08 04:45:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,81.60373,0.39,0.39,0.39,3.3,0.38,0.39,0.39,3.76,17525.2841650000000000000000,1654.722140,819.993680,643.91,8698.287170,832.197890,2286.097850,654.767950,4353.197740
D,DISPATCH,PRICE,4,"2024/04/08 04:55:00",1,NSW1,20240408011,0,88.88,0,88.88,0,0,"2024/04/08 04:50:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,88.88,0.39,0.39,0.38,7.73,0.38,0.39,0.01,0.01,25167.0357166666666666666666,1654.812140,820.333680,644.04,8702.637170,832.187890,2286.097850,654.767950,4351.707740
D,DISPATCH,PRICE,4,"2024/04/08 04:55:00",1,QLD1,20240408011,0,97.51629,0,97.51629,0,0,"2024/04/08 04:50:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,97.51629,0.39,0.39,0.38,7.73,0.38,0.39,0.01,0.01,28440.0632033333333333333333,1654.812140,820.333680,644.04,8702.637170,832.187890,2286.097850,654.767950,4351.707740
D,DISPATCH,PRICE,4,"2024/04/08 04:55:00",1,SA1,20240408011,0,99.99,0,99.99,0,0,"2024/04/08 04:50:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,99.99,0.39,0.39,0.38,7.73,0.38,0.39,0.01,0.01,23702.2818416666666666666666,1654.812140,820.333680,644.04,8702.637170,832.187890,2286.097850,654.767950,4351.707740
D,DISPATCH,PRICE,4,"2024/04/08 04:55:00",1,TAS1,20240408011,0,72.99606,0,72.99606,0,0,"2024/04/08 04:50:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,2.21,2.21,0,FIRM,72.99606,0.39,0.39,0.38,5,0.38,0.38,0.01,2.21,22076.9869833333333333333333,1665.388880,1399.132090,671.967280,13694.354030,1595.600940,2187.635370,225.365130,7021.578690
D,DISPATCH,PRICE,4,"2024/04/08 04:55:00",1,VIC1,20240408011,0,76.45697,0,76.45697,0,0,"2024/04/08 04:50:03",0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,76.45697,0.39,0.39,0.38,7.73,0.38,0.39,0.01,0.01,17525.2841650000000000000000,1654.812140,820.333680,644.04,8702.637170,832.187890,2286.097850,654.767950,4351.707740
D,DISPATCH,PRICE,4,"2024/04/08 05:00:00",1,NSW1,20240408012,0,92.25621,0,92.25621,0,0,"2024/04/08 04:55:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,4.87621,4.87621,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,0.97,0.97,0,FIRM,92.25621,0.39,0.38,0.38,4.87621,0.2,0.38,0.39,0.97,25198.4926433333333333333333,1655.152140,820.703680,644.16,8704.263380,831.997890,2286.087850,654.767950,4351.477740
D,DISPATCH,PRICE,4,"2024/04/08 05:00:00",1,QLD1,20240408012,0,100.55,0,100.55,0,0,"2024/04/08 04:55:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,4.87621,4.87621,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,0.97,0.97,0,FIRM,100.55,0.39,0.38,0.38,4.87621,0.2,0.38,0.39,0.97,28479.0210883333333333333333,1655.152140,820.703680,644.16,8704.263380,831.997890,2286.087850,654.767950,4351.477740
D,DISPATCH,PRICE,4,"2024/04/08 05:00:00",1,SA1,20240408012,0,99.99,0,99.99,0,0,"2024/04/08 04:55:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,4.87621,4.87621,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,0.97,0.97,0,FIRM,99.99,0.39,0.38,0.38,4.87621,0.2,0.38,0.39,0.97,23709.9742466666666666666666,1655.152140,820.703680,644.16,8704.263380,831.997890,2286.087850,654.767950,4351.477740
D,DISPATCH,PRICE,4,"2024/04/08 05:00:00",1,TAS1,20240408012,0,77.24306,0,77.24306,0,0,"2024/04/08 04:55:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.2,0.2,0,0.38,0.38,0,0,0,0,2.21,2.21,0,FIRM,77.24306,0.39,0.38,0.38,5,0.2,0.38,0,2.21,22099.8643166666666666666666,1665.398880,1399.132090,672.087280,13693.624030,1595.410940,2187.625370,225.365130,7020.588690
D,DISPATCH,PRICE,4,"2024/04/08 05:00:00",1,VIC1,20240408012,0,79.27932,0,79.27932,0,0,"2024/04/08 04:55:03",0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,4.87621,4.87621,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,0.97,0.97,0,FIRM,79.27932,0.39,0.38,0.38,4.87621,0.2,0.38,0.39,0.97,17594.8404666666666666666666,1655.152140,820.703680,644.16,8704.263380,831.997890,2286.087850,654.767950,4351.477740
D,DISPATCH,PRICE,4,"2024/04/08 05:05:00",1,NSW1,20240408013,0,90.86156,0,90.86156,0,0,"2024/04/08 05:00:03",0.39,0.39,0,0.26,0.26,0,0.38,0.38,0,3.38,3.38,0,0.34,0.34,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,90.86156,0.39,0.26,0.38,3.38,0.34,0.39,0.39,3.76,25198.4926433333333333333333,1655.162140,820.703680,644.24,8706.143380,831.947890,2286.027850,654.767950,4354.527740
D,DISPATCH,PRICE,4,"2024/04/08 05:05:00",1,QLD1,20240408013,0,100.55,0,100.55,0,0,"2024/04/08 05:00:03",0.39,0.39,0,0.26,0.26,0,0.38,0.38,0,3.38,3.38,0,0.34,0.34,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,100.55,0.39,0.26,0.38,3.38,0.34,0.39,0.39,3.76,28479.0210883333333333333333,1655.162140,820.703680,644.24,8706.143380,831.947890,2286.027850,654.767950,4354.527740
D,DISPATCH,PRICE,4,"2024/04/08 05:05:00",1,SA1,20240408013,0,99.99,0,99.99,0,0,"2024/04/08 05:00:03",0.39,0.39,0,0.26,0.26,0,0.38,0.38,0,3.38,3.38,0,0.34,0.34,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0,FIRM,99.99,0.39,0.26,0.38,3.38,0.34,0.39,0.39,3.76,23709.9742466666666666666666,1655.162140,820.703680,644.24,8706.143380,831.947890,2286.027850,654.767950,4354.527740
